x,y,timestamp
3875,13043,914.564
2461,12907,918.499
8191,6040,924.002
8261,5448,1028.243
6996,7134,1041.677
6785,7376,1044.678
8402,7783,1047.628
8051,7886,1049.005
11671,7459,1123.31
13082,7297,1125.927
11520,4019,1137.322
4652,13874,1178.574
8315,6846,1186.412
8470,8695,1191.751
1963,11903,1212.538
9524,12130,1264.16
6710,7260,1314.387
7377,7691,1317.935
7271,7964,1319.836
7263,7558,1329.098
8920,9223,1337.616
9510,10052,1361.474
8401,10021,1383.959
11763,1272,1415.74
8818,1226,1427.967
9705,1617,1437.685
10286,1309,1444.835
7115,7272,1514.119
6658,6667,1538.847
5706,6066,1542.963
8027,6703,1556.461
8244,7241,1557.537
8652,7839,1559.968
10073,8557,1568.714
11466,9934,1618.079
7258,13758,1675.664
9172,9387,1704.295
8973,9354,1705.882
9174,9094,1708.057
9176,9286,1708.986
8325,8272,1710.856
8738,994,1777.925
13483,7772,1825.914
13664,7019,1826.908
13245,6770,1900.272
13064,3403,1924.272
13205,4132,1926.318
13510,5336,1934.356
12294,2142,1936.905
11368,1847,1943.92
11692,1856,1944.256
13697,6182,1947.546
4926,8318,2032.279
6877,7355,2047.127
5168,5718,2059.97
1132,4914,2096.627
799,5646,2105.906
2046,4591,2111.135
12691,11517,2260.023
12202,11889,2260.122
11990,11792,2265.459
11946,7308,2292.274
13137,6768,2298.879
13723,6021,2307.897
11644,7218,2399.207
10137,8360,2493.812
9982,7313,2494.979
6237,2693,2513.001
2257,2715,2530.802
4296,4514,2531.092
3241,2658,2534.923
2385,2718,2547.947
3825,12830,184.305
12520,1845,323.804
12591,1864,324.345
7026,7158,335.806
14119,6058,457.54
12995,3519,465.204
12285,2842,495.905
13978,5658,676.659
6244,8385,723.63
8935,8721,736.112
11978,1691,738.909
12578,1362,766.179
10953,2265,792.451
13422,5094,859.504
7097,6655,958.684
1026,8043,982.137
12246,1920,1040.797
13047,2188,1049.805
9060,9278,1224.257
10502,1160,1365.658
10538,1275,1365.821
949,5986,1376.077
3616,7300,1452.803
5042,8614,1462.608
6349,6983,1563.839
7428,7135,1570.597
9694,10274,1624.365
3535,9238,1639.14
7557,7747,1791.415
8626,8088,1796.687
10707,11031,1823.234
10243,9850,1955.609
5260,9177,2065.006
5006,5743,2091.484
7261,7279,2260.868
11392,10848,2294.39
9706,4558,2315.815
10803,4767,2316.797
3433,8474,2440.441
4796,6196,2453.097
2622,4952,2463.978
796,3832,2469.074
2129,1501,2635.472
1980,1912,2636.769
738,1823,2643.334
4051,13840,282.162
12194,1630,330.946
10968,976,334.838
12428,1588,430.37
11105,1193,434.936
3738,13704,490.602
12228,1339,507.963
12066,1386,510.762
12282,1456,511.542
8662,2579,613.599
12745,2482,726.469
12519,2317,728.428
12405,2704,729.076
7218,6724,776.477
3035,13205,817.669
2256,12620,821.85
14006,4956,877.674
8574,7497,899.073
8450,8503,1075.182
5860,12865,1079.604
5514,12666,1081.561
12332,1457,1086.437
7489,7338,1113.338
13650,3990,1147.142
7283,8965,1211.342
6287,7111,1224.09
6119,7346,1226.091
6407,6454,1230.846
5577,7508,1231.819
7112,6900,1237.222
6641,7288,1238.074
8099,10124,1371.971
8122,10242,1374.12
3567,9571,1443.295
3448,10490,1449.152
3401,10611,1452.69
7006,9682,1467.101
10121,10341,1511.839
10123,10002,1514.573
12002,8668,1526.991
7058,9714,1616.518
7657,10172,1624.358
10069,10562,1633.086
10088,10336,1633.973
10622,10789,1637.587
10162,9891,1640.702
10432,10697,1658.959
10897,10786,1664.69
11202,1266,1742.628
5362,12496,1755.896
3982,12705,1769.265
6823,12678,1778.638
6514,13246,1793.595
6481,13371,1793.595
6670,13290,1793.738
7346,7194,1870.156
11749,12362,1901.516
12052,10480,1926.646
12514,11162,1927.163
12038,11103,1927.294
11728,10798,1935.204
10673,10648,1938.582
11772,9759,1940.808
5756,9229,2085.874
4304,10225,2088.382
4953,8823,2090.812
3681,10217,2092.423
6238,8824,2096.659
2997,9436,2111.14
7130,9986,2134.31
11466,6330,2244.101
9443,5591,2248.66
10996,5518,2252.036
9962,7336,2252.334
11421,6423,2261.291
12062,6608,2262.473
12150,7288,2263.296
5620,5402,2322.355
11660,13469,2373.87
11821,13471,2390.274
11955,13551,2397.574
11586,13272,2401.503
11220,12773,2405.036
11714,1414,239.936
13260,2675,250.153
6904,7079,409.077
13018,2284,432.039
12471,1315,438.171
10315,1272,446.69
10431,901,450.731
13070,2770,517.723
12310,2844,648.903
11350,1847,651.023
9260,8530,667.313
9755,7369,675.264
7843,7120,741.183
12655,3048,773.688
4930,5181,907.05
7906,6314,915.738
9220,6060,918.325
8500,7851,986.352
10708,10274,1013.062
10169,10313,1016.048
7768,11902,1124.516
6133,5704,1199.938
6374,9128,1235.533
7174,9021,1235.993
8580,8282,1238.684
6732,8394,1238.748
6571,8276,1239.401
8931,8682,1246.995
11469,4304,1315.441
6527,6814,1580.329
6961,7003,1586.388
8359,7799,1586.935
7678,5630,1590.964
8093,8090,1591.186
4664,4728,1615.342
5979,5667,1635.18
9723,4626,1712.077
9575,4448,1718.612
11757,6881,1728.333
11788,6758,1728.599
6465,6350,1781.854
7860,7688,1801.786
6356,6715,1808.624
6350,6736,1809.291
5246,6137,1814.181
5364,5254,1817.458
8091,10254,1885.652
6329,9217,1892.083
8122,1151,1928.255
6011,845,1962.021
1451,10604,2027.36
6261,1991,2071.895
3612,2452,2150.828
3400,1836,2158.356
3741,1940,2160.022
4077,2948,2162.556
6795,1320,2169.797
3721,7981,2440.758
4316,5995,2453.136
3264,6282,2454.919
3283,6872,2456.113
3416,6374,2463.259
3304,7866,2469.853
2765,7276,2471.231
7064,7367,185.995
4036,12488,272.038
11805,1604,285.464
7528,8598,297.749
7754,8562,299.017
13164,2161,301.257
12134,2458,302.613
11168,3608,404.463
11363,1057,495.225
11956,1407,498.026
3686,13973,508.659
12905,2822,661.458
12428,2265,688.816
12002,1348,693.671
13628,4079,704.911
13222,2408,710.323
13450,2609,720.832
11897,2032,779.797
13417,2466,790.462
10654,2088,805.605
13023,1836,815.461
13900,5202,845.099
13512,4758,845.162
14031,4439,851.876
5067,8530,909.595
1251,10812,983.602
1052,12304,1014.317
1992,11893,1018.083
1321,12233,1024.767
10977,4222,1075.656
11526,2996,1079.035
11033,1697,1099.464
10489,1499,1100.821
10653,1667,1102.113
6548,1474,1147.029
6498,1188,1150.923
8031,1891,1155.637
7044,1635,1156.982
12875,2878,1172.552
10343,2526,1255.018
10479,2448,1256.4
8849,8583,1280.755
9078,7518,1287.34
8543,10044,1313.231
9204,11326,1320.359
8884,10955,1320.621
6760,8486,1389.6
2669,7543,1411.79
2941,9503,1427.127
2560,9810,1430.565
3070,9444,1433.423
3669,9211,1438.652
3141,9401,1439.158
3631,9278,1439.682
1707,10436,1458.044
1752,9474,1471.578
1592,10826,1541.949
4287,4107,1547.158
4830,5287,1558.605
3737,10525,1559.875
3612,10471,1567.179
10942,5518,1644.523
11247,5881,1645.955
11002,5484,1647.797
10830,5445,1650.801
10473,4991,1651.591
10346,4574,1654.464
7281,4740,1660.559
6483,9265,1733.058
6736,9324,1733.583
7124,9458,1741.58
5516,9260,1747.901
5222,8989,1760.912
4857,6165,1819.495
9914,10526,1851.196
4893,5829,1882.082
4178,3696,1889.103
3844,4540,1897.95
2268,5526,1927.419
2760,6089,1933.21
1748,6346,1944.624
2766,7902,1969.003
9978,5389,2055.507
9737,5487,2058.695
9935,5305,2060.083
11980,3194,2063.984
10128,5723,2066.288
9815,5436,2077.086
8542,5116,2080.72
3120,3646,2128.294
8169,8642,2242.886
10118,10065,2245.589
9570,9494,2250.148
9398,9414,2255.648
2962,3246,2294.366
2294,2038,2315.161
6583,6430,2332.302
3222,7092,2345.996
1484,4241,2368.738
2530,2235,2378.868
2353,2592,2381.695
7268,5038,263.698
7442,7952,309.793
7388,6931,387.96
12013,1369,397.574
7829,7436,453.574
2079,11922,530.773
8554,4638,576.565
6381,4796,624.872
7502,6034,630.831
5796,5945,748.801
13074,3104,835.045
13062,2645,837.549
13932,5409,861.312
8127,6791,913.964
9705,4490,937.798
13928,5298,978.205
14100,4597,980.333
11224,4817,1049.491
14049,6442,1070.797
7988,8409,1095.309
8509,8651,1247.502
8222,8226,1254.708
7087,9013,1264.288
6223,9299,1266.519
7787,9934,1272.692
9981,9898,1285.153
10120,10983,1413.527
10141,11102,1415.104
11224,10902,1420.457
11099,10228,1423.69
11825,9886,1423.821
12258,8510,1429.7
2881,13730,1495.934
3478,11618,1511.512
9967,9388,1646.429
10991,5410,1689.455
10715,4992,1691.346
10912,4697,1694.654
11580,6876,1699.108
7806,5414,1721.2
14004,6441,1758.767
14110,6263,1760.005
1149,11426,1805.58
1175,10987,1810.15
2519,5373,1830.664
1455,6008,1836.702
2774,7453,1845.593
2232,9758,1894.652
5187,8722,2029.929
4543,11818,2066.361
8234,5258,2123.865
9020,7536,2139.16
12422,12238,2168.446
10834,11451,2315.116
12114,12688,2323.386
12094,12409,2325.203
13204,12820,2345.913
11837,12924,2351.609
12309,13327,2355.97
12007,1992,158.427
13118,2105,177.563
13145,2209,178.084
12695,3138,244.779
12271,2753,245.23
1355,11106,249.155
12566,1693,318.75
12296,1890,322.901
7806,7754,407.261
2305,11922,442.331
11965,2089,459.736
7659,7631,523.018
7976,8436,530.245
1611,11941,564.823
11949,1701,633.298
11058,1275,676.694
2415,13569,715.001
13591,3444,835.995
14098,4485,838.086
1564,10385,850.456
2406,9688,900.566
13098,2219,902.064
7444,12420,960.235
7034,12578,960.725
6439,12609,962.132
5730,13635,974.838
6885,12980,979.811
6136,13781,995.807
7991,8343,1047.906
3180,12988,1099.946
3300,12921,1100.863
4855,5234,1107.377
2547,12585,1108.297
6301,6236,1161.766
3132,9744,1175.947
13240,3448,1182.618
6126,6252,1190.698
7429,7368,1224.938
7544,8405,1225.071
8582,8618,1252.269
2253,9215,1276.039
7229,3914,1310.933
5190,5894,1353.994
6727,4692,1372.154
5150,4929,1415.044
5257,5396,1416.452
4743,4953,1418.267
3374,3813,1459.078
5338,5011,1474.076
7710,8046,1501.909
9155,7572,1508.652
962,5192,1511.361
5910,5954,1545.201
5799,5748,1545.952
5955,5108,1548.294
4888,5353,1565.651
4467,4741,1571.622
5128,5204,1574.532
5640,1330,1593.192
5532,5477,1626.361
4791,4368,1631.336
6491,3226,1635.818
6271,2861,1641.946
6296,2769,1642.918
5866,6603,1665.473
6290,6886,1666.324
3762,4773,1698.135
8563,6174,1711.835
1681,5582,1736.06
9715,3264,1784.95
6439,2508,1807.262
6309,1621,1809.849
6070,1753,1813.216
5655,1569,1813.777
4016,4406,1848.029
1053,3748,1858.702
1579,3600,1862.96
901,4183,1868.27
5570,5363,1891.232
3384,9246,1937.451
5129,9252,1943.87
926,5753,1971.591
1914,4335,1982.965
6331,4687,2016.902
5793,5684,2205.718
3668,6466,2215.361
868,4892,2227.081
883,4770,2229.059
3431,3936,2231.205
1301,3397,2232.951
561,1878,2235.517
8489,6481,196.617
7562,8733,214.541
3419,13330,288.276
8519,8772,368.003
2574,13480,368.813
7859,8710,370.836
7356,7226,379.639
6997,7768,382.009
14033,4365,405.328
11331,1514,408.193
6887,7265,457.357
6846,7264,482.058
13414,3718,495.947
9298,9328,540.02
8436,8719,546.28
13490,4401,596.261
12763,2724,602.578
13512,3023,608.482
11111,1792,682.779
1174,11824,683.949
10668,1876,692.749
12367,1498,801.703
1227,10394,805.222
12014,1364,805.505
1162,10714,812.387
6634,8554,904.394
6671,6191,907.109
6240,7101,910.919
7489,7256,929.601
7043,6623,931.199
8034,6548,933.788
8645,10053,1041.344
12984,2154,1047.421
13779,3215,1054.021
13340,2340,1055.694
7842,10208,1143.405
7594,9770,1151.198
7459,10036,1156.729
7254,9960,1157.81
7479,9958,1158.469
6948,9829,1160.407
7087,9552,1162.224
9694,6380,1244.866
10703,5330,1272.723
12066,7126,1282.839
12005,7032,1283.023
11840,6754,1283.221
12105,6596,1285.193
11241,5105,1290.655
6920,6195,1313.875
4519,11643,1419.698
4521,7359,1455.415
3937,6089,1463.986
3149,7406,1468.229
2494,9644,1506.639
5014,10872,1542.867
5232,10776,1544.064
6643,7405,1586.152
6731,4500,1635.151
7941,7407,1811.869
7404,6884,1818.053
4174,3719,1848.427
2969,4094,1861.899
3965,4178,1864.648
5262,8546,1964.245
4654,8972,1992.638
5753,8877,2006.595
4768,9631,2015.172
6121,4710,2029.317
6870,11403,2101.15
2145,12700,2131.175
3708,9270,2153.65
5997,7355,2194.138
978,4950,2208.582
998,5154,2213.065
1054,5235,2213.168
1485,5285,2216.09
899,6833,2220.286
1748,9729,2227.145
1659,9910,2228.099
8977,8960,2377.251
9531,9206,2379.87
11657,9844,2385.821
9858,9538,2386.465
8349,7723,2388.618
2050,12948,246.496
9682,7033,281.726
13483,3059,392.513
8328,7457,498.873
11854,2414,544.323
9159,8484,677.284
3615,13667,777.443
8610,8622,858.993
13563,3636,877.261
11640,4698,892.654
12699,2406,1020.061
12430,1500,1083.153
9125,1117,1105.372
9071,1271,1106.058
10364,3042,1106.943
3624,13759,1107.144
14066,4375,1127.485
11641,5816,1190.554
9268,9743,1371.499
8989,8325,1382.06
8945,9272,1387.899
9640,9732,1389.242
8012,10801,1518.512
7826,11060,1521.879
7871,10840,1524.186
7618,11338,1528.443
7790,10407,1530.383
10206,10859,1535.547
8668,8768,1580.206
13718,6815,1712.748
10196,9872,1739.928
5656,5752,1775.59
9797,10341,1814.515
5224,5165,1866.581
6414,4470,1894.71
10246,7827,1988.511
8049,5065,1988.858
11923,7662,1999.14
10850,7514,2000.924
10526,7462,2003.805
6415,11164,2078.569
7083,11290,2079.429
7217,10117,2088.46
6906,9694,2092.406
7242,9917,2105.466
8993,10764,2111.321
13973,13550,2138.225
6704,6485,223.577
1398,11481,277.79
10387,1595,307.341
11630,1730,311.142
10396,1399,331.968
14056,4336,409.676
13192,3893,412.823
6886,6692,415.291
7809,7761,461.06
6739,7436,619.527
6143,6257,629.158
12976,3229,658.573
13311,3230,661.906
12605,2220,724.137
2624,12520,749.937
2720,12350,751.719
10209,5058,790.378
6966,6239,796.686
5384,5475,805.931
3434,13992,820.062
6775,6343,857.861
7859,8306,874.006
7205,8045,892.184
4311,11934,922.3
8084,1174,923.31
6947,900,929.627
6975,955,930.342
1873,9787,951.955
4772,8526,955.139
3958,3910,997.444
4075,5946,1004.98
1476,10610,1024.324
4047,4434,1024.619
4442,5115,1046.337
4284,4859,1051.843
7012,3061,1114.57
7312,3894,1123.327
5190,5414,1139.766
3849,4108,1141.552
4011,4327,1142.571
4022,4733,1144.763
4832,5711,1145.973
4946,5396,1149.249
10561,5097,1212.664
7380,4967,1227.774
7433,4885,1232.233
8004,4786,1233.542
6369,3428,1244.934
7115,2914,1254.281
6003,6062,1263.92
4825,3874,1268.965
13779,3644,1329.824
6906,2994,1353.677
4666,5366,1384.621
6391,10031,1385.976
10324,3245,1412.095
4786,6756,1490.652
5653,7734,1494.836
5736,7405,1496.817
6000,6316,1519.716
5696,6155,1523.597
2154,2414,1546.069
1836,2120,1548.32
1878,2718,1563.748
13066,4074,1565.444
4084,5057,1635.176
4176,5072,1640.067
4263,4848,1642.313
4482,4762,1653.438
5161,5696,1661.362
5401,5318,1666.911
6180,4604,1751.596
6895,5028,1755.889
6335,4420,1756.466
6737,4839,1757.125
6239,4668,1757.947
6149,4473,1760.955
9605,10143,1812.378
8061,8537,1816.982
1668,5136,1890.222
2694,6274,1893.521
3762,1759,1910.544
3849,3774,1915.273
8911,9730,1981.035
9232,9762,1982.308
7474,10268,1987.931
9608,10064,1998.166
8921,9409,2001.524
8840,10344,2008.887
10978,10972,2040.909
10984,11379,2041.44
10792,11210,2043.029
6335,7071,2082.483
7027,6939,2083.511
1937,2886,2175.449
8090,6996,2176.401
4715,6612,2202.478
8459,7704,2227.416
9551,8809,2237.533
2336,2595,2286.859
1495,4916,2308.067
2594,5088,2313.383
2674,5074,2314.172
2596,5090,2315.557
2085,3058,2356.518
1336,2214,2357.863
1185,2967,2364.34
2018,1696,2375.327
12772,6308,259.837
7859,8022,308.127
1249,12443,380.019
6467,6682,438.963
6096,6566,439.816
10277,1391,466.833
10887,1922,469.996
10589,3036,472.541
9645,3388,479.071
1532,12798,530.912
7000,7098,531.341
13812,3656,618.146
3406,13522,635.665
13104,2032,654.616
7736,5403,710.49
7284,4817,714.768
7668,7377,813.294
13753,4184,826.091
13962,3905,830.394
6476,6296,890.181
13212,4058,988.563
13218,3116,1005.085
12444,2490,1008.358
11933,2084,1009.533
7551,8276,1079.909
7220,7718,1082.43
2307,12355,1095.44
6286,4954,1115.857
3909,12990,1138.929
13314,2178,1146.367
4142,14056,1157.087
11967,5210,1181.669
7224,7696,1205.005
2715,13056,1241.108
4424,13605,1253.868
7120,7286,1276.515
5955,6148,1354.798
12121,3004,1364.856
2410,3193,1372.681
3339,4353,1380.09
12729,5141,1381.9
12276,4844,1382.854
2626,6875,1387.669
7079,4990,1471.743
6708,4681,1476.77
7085,4361,1478.573
8245,7693,1487.353
5396,10224,1549.025
8668,9861,1631.896
9189,13627,1674.776
8098,10444,1688.861
7666,13428,1693.706
6128,11391,1694.067
11852,11278,1709.884
10118,13149,1729.725
10156,13540,1743.531
10001,10344,1761.429
11227,13357,1764.467
10792,14042,1780.653
10744,13352,1782.367
7816,11855,1794.694
7688,12344,1797.675
10586,5814,1840.471
3772,4112,1864.668
3166,3401,1889.621
3199,3524,1890.726
6061,1998,1895.897
6566,1544,1896.389
4532,3997,1898.111
5585,3674,1901.259
7125,3151,1911.482
10332,9701,1964.993
11012,10309,1976.476
9275,9179,1976.739
10970,10388,1980.013
2540,9865,2043.997
2850,8271,2045.846
4843,11678,2076.306
8056,10106,2092.697
8273,6973,2097.745
3955,9572,2108.164
4432,9304,2115.521
5099,1263,2117.364
8124,3473,2176.708
7971,3282,2182.21
10406,10056,2233.457
10595,10699,2236.271
12786,12690,2260.078
13884,13936,2287.898
13929,13883,2301.469
8388,6161,175.833
10959,1661,256.037
7147,7419,351.237
6650,7447,440.406
10870,1445,509.643
11105,1446,517.925
4036,13705,528.114
11452,3612,533.173
11863,2207,538.519
1217,9883,575.824
3469,8950,649.602
11546,1669,679.447
12629,1605,711.835
11873,1361,713.463
11114,1563,719.756
9355,6270,781.787
8701,6106,788.733
1259,10632,841.752
10238,1253,914.39
4464,13555,950.157
4107,12869,965.647
2078,11821,975.841
2368,12055,978.993
4655,9508,1044.865
3373,7947,1063.506
5017,8727,1079.716
8786,5462,1164.623
8806,5438,1166.59
8968,5525,1168.325
7197,6914,1198.712
7904,6897,1229.501
5524,5758,1248.477
6252,6060,1252.227
7195,11308,1259.862
2353,11742,1332.596
12228,1662,1342.711
3605,13415,1376.457
1543,11508,1447.532
12612,2536,1463.633
11583,1867,1470.535
11886,3691,1492.072
9112,7374,1566.381
8642,8783,1568.2
9193,7386,1571.402
8800,8322,1575.247
10015,7778,1575.869
8734,5437,1590.194
7547,7825,1675.445
8938,5586,1730.882
8658,4853,1734.433
8662,5627,1736.693
8266,5422,1743.374
8508,6464,1745.408
5482,5924,1767.528
7740,3307,1826.553
9748,1749,1840.468
12664,2463,1846.703
13409,7878,1884.233
13288,9326,1913.463
13142,9234,1914.779
13371,9737,1918.741
7979,1225,1986.699
9378,2329,1990.403
6242,10929,2049.182
7642,9742,2057.148
7679,9802,2057.884
8576,10006,2063.791
8621,10131,2066.132
6628,9905,2070.371
3283,11785,2172.155
4022,11584,2174.582
4209,4890,2197.644
3525,2984,2230.35
3676,3870,2242.252
3574,3808,2246.241
3678,3514,2255.143
3630,3559,2256.971
3429,3579,2262.428
2977,1245,2279.896
2679,2276,2299.16
11914,5422,2379.888
11595,5355,2381.046
8343,5500,2408.703
2731,12988,171.879
7427,7581,273.232
851,10968,346.508
1141,11656,455.516
12450,2537,531.58
3624,13132,571.409
5437,8880,621.733
6134,9267,625.124
1356,11152,667.863
13904,3739,690.092
13066,2410,719.298
6881,7190,793.327
13454,4906,816.348
11470,3305,816.643
9574,4804,879.197
9940,4894,881.859
10535,5222,884.254
13906,8052,899.066
13012,6905,907.721
10954,938,1064.797
10128,1361,1064.934
9997,1222,1065.229
6290,1688,1101.445
8257,1223,1141.873
7347,1076,1145.122
4359,11851,1233.104
9363,3597,1289.178
11181,5365,1294.204
10894,4709,1295.482
7172,3222,1310.759
5257,2129,1312.532
9756,1482,1359.427
10915,3508,1371.745
10832,3662,1375.393
13476,3845,1409.737
13321,3521,1412.329
13817,7598,1423.451
5660,5640,1441.245
5002,5474,1500.903
7406,1654,1518.978
7363,1656,1520.32
7070,1316,1544.421
6175,1008,1585.411
11844,7118,1624.666
11603,6876,1667.753
5721,5707,1745.591
9298,9252,1767.679
8907,9471,1769.175
9056,9051,1769.333
9333,8882,1774.29
8431,8383,1783.804
8116,8064,1788.077
8533,8318,1815.152
3001,7120,1857.314
3671,7318,1865.239
4151,1175,1880.799
5609,1312,1899.873
4520,1062,1918.839
4248,766,1921.424
5112,5071,1939.929
3514,930,1955.066
8180,7995,2001.245
8542,8206,2004.056
7671,7376,2013.322
7043,6189,2020.27
5548,5451,2031.476
4197,3735,2106.069
5496,5225,2115.717
5814,5717,2117.151
9996,5113,2119.182
2850,6150,2200.006
4254,5944,2209.05
3710,6339,2209.584
4203,6083,2210.82
3411,6544,2213.515
4048,6025,2219.016
738,4630,2233.358
7687,7054,183.51
11467,1146,253.959
1923,12292,268.915
7792,5272,282.634
7457,4767,290.401
11831,1556,386.336
4478,13642,391.761
8126,8416,524.171
7338,8972,527.863
13265,2495,548.138
11341,975,556.398
2602,12410,560.119
7903,6724,622.36
11141,5706,632.516
11990,7342,638.477
12028,7202,638.74
12539,7172,639.994
8100,5167,691.399
3215,11628,799.148
3829,10230,854.044
13239,2215,891.473
12132,1690,892.947
3527,12988,918.358
8790,8934,996.708
8354,7736,1014.801
10957,1198,1050.625
10037,4582,1067.939
8933,6175,1072.0
1901,11723,1089.772
13122,3275,1216.053
13032,2121,1224.125
13222,3075,1224.283
9158,9282,1226.513
10470,7492,1294.399
11673,1682,1317.803
10135,2982,1332.161
10455,3028,1354.118
6885,9340,1380.452
5817,12504,1389.725
7889,3506,1464.974
10426,3132,1475.755
12678,3223,1479.74
11257,5607,1503.716
9547,5553,1504.412
8590,7862,1520.593
9671,9293,1528.614
9222,8906,1529.838
7017,9185,1553.039
8782,9841,1616.303
9909,8992,1623.924
10037,9296,1624.001
9371,8771,1627.015
9509,8989,1630.687
7036,4323,1663.746
3858,9751,1747.244
1999,11789,1749.356
2814,7469,1756.173
7946,7881,1785.884
7791,7159,1790.059
10014,1367,1881.911
10167,10080,1936.223
9710,9680,1941.518
8994,9785,1944.15
10601,10799,1945.048
7718,8780,1957.429
7080,10687,1967.077
8624,10689,1975.559
11530,10734,2013.961
8981,8814,2127.96
8247,13571,2174.416
13071,7401,2213.154
9594,5931,2235.524
12114,5067,2237.801
13336,7385,2248.718
11400,7092,2250.32
13833,14105,2273.392
12983,2879,215.206
11023,1808,322.097
4371,12217,457.442
2565,12715,505.942
1843,11795,572.34
12324,1576,604.805
14044,3975,617.34
13356,3632,647.349
10896,1674,674.233
11369,3840,677.457
12004,3408,683.905
2480,12987,790.963
12011,2093,804.549
10390,824,862.445
12378,1713,867.334
13308,2436,882.841
11420,1337,904.33
12355,2861,924.327
6134,13760,938.514
6031,13708,938.938
10497,1427,962.404
9561,6102,1001.809
11178,5877,1008.378
10084,7429,1009.206
10207,7457,1010.05
10123,7025,1012.671
9796,9011,1020.882
13178,2454,1124.596
10537,2276,1150.107
10639,2677,1150.107
10479,2741,1152.208
10022,1258,1152.667
6612,7312,1232.905
7390,7566,1238.028
13133,3183,1268.315
8408,8488,1284.477
8924,8781,1287.482
7914,8119,1291.447
7748,7526,1297.787
7777,1028,1354.232
8907,5728,1452.188
8651,5970,1463.265
8486,6572,1463.41
9257,7367,1474.9
13050,4004,1540.793
13985,10692,1545.942
13336,2350,1571.67
13439,2450,1573.521
12920,2647,1577.015
7969,11760,1660.554
7121,9467,1681.972
10785,10866,1711.793
10483,11022,1740.855
6232,10572,1757.196
6361,11092,1757.289
6219,10627,1762.189
9914,7417,1850.011
11272,7606,1852.154
9966,7859,1852.203
14127,11024,1873.881
13012,11144,1884.045
13014,3253,2002.074
13746,4108,2008.868
12867,11438,2049.716
6194,6192,2052.72
13201,10493,2103.694
12904,10413,2111.837
13982,10824,2120.49
13379,12731,2121.263
13177,12571,2169.583
11254,10872,2176.359
12396,11927,2179.401
13715,9098,2235.473
3979,9478,2246.115
11810,12590,2281.112
3053,11365,2293.086
12581,12585,2295.668
7523,3799,130.014
11522,6544,231.544
1334,11408,256.666
7042,5314,294.706
4154,13623,396.012
12434,2362,397.427
11304,1757,492.068
12024,3418,500.005
12863,1851,538.898
10453,2286,547.545
2810,13662,561.182
2053,12745,638.177
13087,2841,666.472
9766,3371,685.23
12845,2734,713.998
856,11121,759.132
6857,6596,765.515
9958,1258,815.477
9500,1117,817.204
10715,2367,821.059
12370,2505,837.352
826,10907,884.945
12157,1978,909.136
11107,2008,909.886
6910,7002,919.888
7496,11572,935.996
7572,11658,943.929
6221,10376,966.868
11264,3426,996.844
10367,4959,1037.914
1251,10498,1105.259
5741,5853,1220.092
6287,6161,1226.161
6927,7043,1239.902
7037,6747,1242.456
9456,8756,1287.007
11141,8405,1323.796
11082,8547,1324.094
11357,6165,1339.905
8687,5570,1345.515
12330,2687,1346.235
10092,6937,1354.452
9796,6480,1359.892
8961,1491,1407.782
8962,1339,1407.782
8178,915,1412.537
6406,882,1421.059
5315,1295,1424.957
2957,1370,1459.014
4620,1483,1472.018
5517,1340,1472.32
6993,2952,1480.839
5550,1412,1498.637
1362,9050,1542.312
4041,13808,1572.124
11190,6124,1575.266
4703,3921,1630.715
4904,4736,1635.341
4456,3964,1635.377
4067,3779,1642.989
3417,4300,1656.844
5036,3106,1671.117
5810,5997,1723.824
3714,4279,1740.896
3763,4059,1751.056
3068,2586,1752.023
4690,4944,1771.828
5941,5709,1772.183
5523,5715,1774.152
5744,5458,1775.726
1241,8840,1819.917
4042,7342,1868.7
4120,7278,1869.39
4778,7237,1872.475
3104,7691,1879.173
2838,2712,1916.213
3305,2606,1935.917
7887,1450,1951.436
8260,1446,1952.027
2364,5294,1963.739
6842,1420,2010.711
4775,6185,2063.077
4488,6368,2069.487
4944,5467,2073.211
4998,5404,2077.687
5135,5210,2078.904
2075,1517,2104.059
7467,7450,147.677
1300,11180,208.13
13578,2813,226.874
13231,3587,275.486
13113,2310,463.296
13453,4906,498.941
12979,3544,507.258
10784,890,523.223
11940,1370,576.816
13492,2909,584.642
13297,4123,589.076
13470,4578,589.449
4420,5970,606.254
4696,6094,609.319
11955,2406,661.414
11829,2064,661.455
8095,8170,687.509
9597,6358,737.531
9680,6215,740.795
13476,3332,753.263
12230,6495,780.703
11703,5381,797.807
13510,7854,821.816
13344,4993,840.218
10615,2654,866.619
1305,11668,888.273
2042,11764,897.829
9894,6432,943.357
9721,1041,969.857
6801,6805,1000.169
6049,6357,1003.647
6349,6471,1005.265
6501,6817,1006.311
5896,6252,1056.694
6240,6575,1060.654
6806,7361,1074.259
5124,8456,1075.04
4314,4760,1096.97
5311,5173,1098.164
13970,5598,1207.766
11281,5611,1230.18
8917,8116,1242.61
10010,8752,1250.303
8346,8754,1334.796
8883,9092,1341.018
9779,9459,1347.687
10440,10344,1358.494
10532,10835,1385.84
9535,7361,1407.223
8287,8569,1413.685
700,8230,1520.009
10908,4572,1550.527
11231,6654,1556.988
11184,5761,1559.687
11132,4982,1562.775
11195,5326,1568.053
13353,6820,1588.584
7192,6958,1628.66
7451,6175,1630.751
7876,748,1643.982
8521,10163,1717.762
5891,1343,1760.808
